id,receipt_number,po_id,receipt_date,site_code,status,item_id,quantity,unit_price,standard_unit_cost,quality_status
8826,RCV-0008826,9711,2026-05-10,300,Received,PC-0035,228.6254,55.77,57.73,Accepted
10409,RCV-0010409,11456,2026-05-10,300,Received,PC-0040,145.2442,78.91,74.09,Accepted
10698,RCV-0010698,11774,2026-05-10,300,Received,PC-0030,547.2015,145.68,142.82,Accepted
13324,RCV-0013324,14667,2026-05-10,200,Received,RM-0096,248.4403,14.25,13.61,Accepted
13469,RCV-0013469,14826,2026-05-10,100,Received,PC-0078,422.5571,91.96,97.0,Accepted
13614,RCV-0013614,14985,2026-05-10,100,Received,RM-0087,198.6332,31.67,31.61,Accepted
467,RCV-0000467,512,2026-05-11,100,Received,RM-0085,614.0236,28.42,29.98,Accepted
612,RCV-0000612,671,2026-05-11,300,Received,PC-0065,174.2603,54.57,54.46,Accepted
755,RCV-0000755,830,2026-05-11,200,Received,RM-0076,122.5279,23.88,22.61,Accepted
3386,RCV-0003386,3723,2026-05-11,100,Received,RM-0009,185.0056,17.22,18.52,Accepted
3531,RCV-0003531,3882,2026-05-11,300,Received,RM-0121,51.384,33.52,34.07,Accepted
3676,RCV-0003676,4041,2026-05-11,300,Received,PC-0099,279.4329,66.72,64.28,Accepted
5262,RCV-0005262,5786,2026-05-11,300,Received,RM-0005,174.2446,15.01,15.25,Accepted
5405,RCV-0005405,5945,2026-05-11,100,Received,RM-0118,463.1864,32.81,31.61,Accepted
6448,RCV-0006448,7093,2026-05-11,100,Received,RM-0040,367.2486,17.89,18.52,Accepted
8178,RCV-0008178,8997,2026-05-11,300,Received,PC-0015,292.8547,90.54,93.73,Accepted
8323,RCV-0008323,9156,2026-05-11,100,Received,RM-0037,249.4765,16.39,16.07,Accepted
10051,RCV-0010051,11060,2026-05-11,100,Received,PC-0012,56.8215,85.59,83.91,Accepted
11093,RCV-0011093,12208,2026-05-11,300,Received,RM-0075,185.0818,20.67,21.8,Accepted
11238,RCV-0011238,12367,2026-05-11,100,Received,PC-0055,169.1643,123.44,123.19,Accepted
12964,RCV-0012964,14271,2026-05-11,100,Received,RM-0072,780.9896,19.38,19.34,Accepted
13109,RCV-0013109,14430,2026-05-11,200,Received,PC-0051,54.0593,116.26,110.09,Accepted
13252,RCV-0013252,14589,2026-05-11,100,Received,RM-0064,405.3771,12.25,12.8,Accepted
107,RCV-0000107,116,2026-05-12,200,Received,RM-0062,205.4528,11.78,11.16,Accepted
253,RCV-0000253,275,2026-05-12,200,Received,PC-0038,101.8795,64.65,67.55,Accepted
1152,RCV-0001152,1264,2026-05-12,300,Received,PC-0087,258.0633,124.44,126.46,Accepted
1297,RCV-0001297,1423,2026-05-12,200,Received,RM-0097,566.008,14.98,14.43,Accepted
3028,RCV-0003028,3327,2026-05-12,300,Received,PC-0084,585.1024,121.07,116.64,Accepted
3170,RCV-0003170,3486,2026-05-12,200,Received,RM-0093,227.7209,10.48,11.16,Accepted
3313,RCV-0003313,3645,2026-05-12,300,Received,PC-0075,264.6118,86.58,87.19,Accepted
4900,RCV-0004900,5390,2026-05-12,200,Received,PC-0081,211.819,100.3,106.82,Accepted
5798,RCV-0005798,6379,2026-05-12,300,Received,RM-0025,98.3603,30.54,31.61,Accepted
5946,RCV-0005946,6538,2026-05-12,200,Received,RM-0141,263.8155,25.57,25.07,Accepted
6090,RCV-0006090,6697,2026-05-12,200,Received,RM-0017,205.5824,26.93,25.07,Accepted
7820,RCV-0007820,8601,2026-05-12,100,Received,RM-0137,81.3583,23.41,21.8,Accepted
7963,RCV-0007963,8760,2026-05-12,200,Received,RM-0014,49.7321,22.04,22.61,Accepted
8108,RCV-0008108,8919,2026-05-12,300,Received,RM-0126,320.3276,13.17,12.8,Accepted
10589,RCV-0010589,11653,2026-05-12,300,Received,PC-0037,172.9918,64.41,64.28,Accepted
10734,RCV-0010734,11812,2026-05-12,200,Received,RM-0053,52.3336,30.79,29.16,Accepted
10877,RCV-0010877,11971,2026-05-12,100,Received,PC-0026,199.4299,124.15,129.73,Accepted
12604,RCV-0012604,13875,2026-05-12,100,Received,RM-0050,485.1932,25.56,26.71,Accepted
12748,RCV-0012748,14034,2026-05-12,200,Received,PC-0021,351.234,114.62,113.37,Accepted
12893,RCV-0012893,14193,2026-05-12,200,Received,RM-0041,304.6676,20.6,19.34,Accepted
647,RCV-0000647,709,2026-05-13,300,Received,RM-0081,300.8737,27.72,26.71,Accepted
791,RCV-0000791,868,2026-05-13,200,Received,PC-0062,229.1128,41.92,44.64,Accepted
936,RCV-0000936,1027,2026-05-13,100,Received,RM-0073,415.5437,20.02,20.16,Accepted
2667,RCV-0002667,2931,2026-05-13,300,Received,PC-0058,326.2061,132.07,133.0,Accepted
2812,RCV-0002812,3090,2026-05-13,300,Received,RM-0069,59.7553,17.68,16.89,Accepted
2956,RCV-0002956,3249,2026-05-13,100,Received,PC-0048,300.8991,95.07,100.28,Accepted
5440,RCV-0005440,5983,2026-05-13,200,Received,RM-0002,54.033,13.75,12.8,Accepted
5584,RCV-0005584,6142,2026-05-13,100,Received,RM-0113,379.4556,26.83,27.52,Accepted
5728,RCV-0005728,6301,2026-05-13,100,Received,PC-0093,172.4629,45.93,44.64,Accepted
7460,RCV-0007460,8205,2026-05-13,300,Received,RM-0109,451.0975,24.95,24.25,Accepted
7605,RCV-0007605,8364,2026-05-13,300,Received,PC-0089,323.9556,123.69,133.0,Accepted
10230,RCV-0010230,11257,2026-05-13,200,Received,PC-0008,344.7169,67.77,70.82,Accepted
10373,RCV-0010373,11416,2026-05-13,300,Received,RM-0030,702.1914,36.1,35.71,Accepted
10518,RCV-0010518,11575,2026-05-13,100,Received,RM-0147,53.8349,31.93,29.98,Accepted
12244,RCV-0012244,13479,2026-05-13,200,Received,RM-0027,301.5058,35.41,33.25,Accepted
13288,RCV-0013288,14627,2026-05-13,100,Received,PC-0047,341.6726,96.32,97.0,Accepted
288,RCV-0000288,313,2026-05-14,200,Received,RM-0059,77.6424,33.83,34.07,Accepted
431,RCV-0000431,472,2026-05-14,100,Received,PC-0035,297.3253,60.44,57.73,Accepted
576,RCV-0000576,631,2026-05-14,300,Received,RM-0050,578.3134,25.32,26.71,Accepted
2306,RCV-0002306,2535,2026-05-14,100,Received,PC-0030,365.7906,135.39,142.82,Accepted
3348,RCV-0003348,3683,2026-05-14,200,Received,RM-0090,83.6838,35.06,34.07,Accepted
5080,RCV-0005080,5587,2026-05-14,300,Received,PC-0077,112.1604,96.45,93.73,Accepted
5226,RCV-0005226,5746,2026-05-14,300,Received,RM-0086,666.0621,28.64,30.8,Accepted
5369,RCV-0005369,5905,2026-05-14,100,Received,PC-0067,499.9286,60.02,61.0,Accepted
7998,RCV-0007998,8798,2026-05-14,300,Received,RM-0133,156.1591,18.72,18.52,Accepted
8143,RCV-0008143,8957,2026-05-14,200,Received,RM-0010,355.3822,20.6,19.34,Accepted
9871,RCV-0009871,10861,2026-05-14,300,Received,RM-0129,323.9697,16.24,15.25,Accepted
10014,RCV-0010014,11020,2026-05-14,200,Received,RM-0007,157.5636,16.32,16.89,Accepted
10158,RCV-0010158,11179,2026-05-14,300,Received,RM-0119,512.1971,33.08,32.43,Accepted
12639,RCV-0012639,13913,2026-05-14,300,Received,PC-0028,272.9902,135.33,136.28,Accepted
12784,RCV-0012784,14072,2026-05-14,200,Received,RM-0046,427.8215,24.53,23.43,Accepted
12929,RCV-0012929,14231,2026-05-14,100,Received,PC-0017,202.3515,95.07,100.28,Accepted
71,RCV-0000071,76,2026-05-15,300,Received,PC-0004,57.6866,57.85,57.73,Accepted
215,RCV-0000215,235,2026-05-15,100,Received,RM-0028,751.3556,35.98,34.07,Accepted
2701,RCV-0002701,2969,2026-05-15,100,Received,RM-0075,481.6373,22.43,21.8,Accepted
2992,RCV-0002992,3287,2026-05-15,300,Received,RM-0066,190.7082,14.2,14.43,Accepted
4720,RCV-0004720,5191,2026-05-15,100,Received,PC-0051,151.8314,108.33,110.09,Accepted
4864,RCV-0004864,5350,2026-05-15,300,Received,RM-0063,437.2219,12.44,11.98,Accepted
5009,RCV-0005009,5509,2026-05-15,300,Received,PC-0039,136.412,66.5,70.82,Accepted
7495,RCV-0007495,8243,2026-05-15,300,Received,PC-0095,246.2421,54.52,51.19,Accepted
7640,RCV-0007640,8402,2026-05-15,100,Received,RM-0106,99.4164,21.06,21.8,Accepted
7783,RCV-0007783,8561,2026-05-15,100,Received,PC-0086,118.8444,125.65,123.19,Accepted
9656,RCV-0009656,10624,2026-05-15,300,Received,PC-0082,230.2061,118.24,110.09,Accepted
9801,RCV-0009801,10783,2026-05-15,300,Received,RM-0091,325.2771,34.02,34.89,Accepted
12280,RCV-0012280,13517,2026-05-15,200,Received,RM-0149,227.4142,29.97,31.61,Accepted
12423,RCV-0012423,13676,2026-05-15,300,Received,RM-0023,279.4404,30.04,29.98,Accepted
12568,RCV-0012568,13835,2026-05-15,100,Received,RM-0139,213.2406,24.74,23.43,Accepted
2342,RCV-0002342,2573,2026-05-16,100,Received,RM-0053,189.6178,28.69,29.16,Accepted
2486,RCV-0002486,2732,2026-05-16,300,Received,PC-0025,448.6888,131.27,126.46,Accepted
2631,RCV-0002631,2891,2026-05-16,100,Received,RM-0044,801.1119,20.47,21.8,Accepted
4360,RCV-0004360,4795,2026-05-16,100,Received,PC-0021,282.386,106.45,113.37,Accepted
4505,RCV-0004505,4954,2026-05-16,100,Received,RM-0041,222.1223,19.2,19.34,Accepted
5548,RCV-0005548,6102,2026-05-16,100,Received,PC-0064,30.8541,54.98,51.19,Accepted
7134,RCV-0007134,7847,2026-05-16,100,Received,PC-0070,552.9897,72.24,70.82,Accepted
7278,RCV-0007278,8006,2026-05-16,100,Received,RM-0080,600.2317,27.81,25.89,Accepted
9152,RCV-0009152,10069,2026-05-16,300,Received,RM-0076,108.8811,22.04,22.61,Accepted
10194,RCV-0010194,11217,2026-05-16,100,Received,RM-0004,294.4915,15.24,14.43,Accepted
10338,RCV-0010338,11376,2026-05-16,100,Received,RM-0115,331.1719,27.91,29.16,Accepted
11920,RCV-0011920,13121,2026-05-16,100,Received,RM-0122,98.336,36.84,34.89,Accepted
12065,RCV-0012065,13280,2026-05-16,100,Received,PC-0100,205.0999,64.65,67.55,Accepted
12208,RCV-0012208,13439,2026-05-16,100,Received,RM-0111,128.1103,26.17,25.89,Accepted
251,RCV-0000251,273,2026-05-17,100,Received,RM-0150,325.9986,30.45,32.43,Accepted
396,RCV-0000396,432,2026-05-17,200,Received,RM-0024,103.0032,30.58,30.8,Accepted
1982,RCV-0001982,2177,2026-05-17,200,Received,RM-0030,284.3134,33.53,35.71,Accepted
2127,RCV-0002127,2336,2026-05-17,300,Received,RM-0146,297.7041,28.96,29.16,Accepted
2270,RCV-0002270,2495,2026-05-17,200,Received,RM-0021,236.8509,29.67,28.34,Accepted
4898,RCV-0004898,5388,2026-05-17,200,Received,PC-0046,145.849,100.67,93.73,Accepted
5044,RCV-0005044,5547,2026-05-17,300,Received,RM-0060,326.4921,34.02,34.89,Accepted
5189,RCV-0005189,5706,2026-05-17,300,Received,PC-0036,198.0812,62.77,61.0,Accepted
6775,RCV-0006775,7451,2026-05-17,100,Received,PC-0042,549.2345,78.62,80.64,Accepted
6918,RCV-0006918,7610,2026-05-17,200,Received,RM-0057,186.8055,33.37,32.43,Accepted
7063,RCV-0007063,7769,2026-05-17,100,Received,PC-0032,322.0296,44.56,47.91,Accepted
9692,RCV-0009692,10662,2026-05-17,100,Received,RM-0098,849.6308,14.59,15.25,Accepted
9836,RCV-0009836,10821,2026-05-17,100,Received,PC-0079,242.0542,101.38,100.28,Accepted
9978,RCV-0009978,10980,2026-05-17,100,Received,RM-0088,78.4546,34.54,32.43,Accepted
11559,RCV-0011559,12725,2026-05-17,100,Received,RM-0094,592.765,12.11,11.98,Accepted
11703,RCV-0011703,12884,2026-05-17,100,Received,PC-0076,215.1244,96.34,90.46,Accepted
11849,RCV-0011849,13043,2026-05-17,300,Received,RM-0084,72.5592,28.17,29.16,Accepted
35,RCV-0000035,36,2026-05-18,100,Received,RM-0001,185.5389,11.36,11.98,Accepted
1620,RCV-0001620,1781,2026-05-18,100,Received,RM-0007,446.3601,17.68,16.89,Accepted
1765,RCV-0001765,1940,2026-05-18,200,Received,RM-0119,53.0873,30.74,32.43,Hold
1910,RCV-0001910,2099,2026-05-18,300,Received,PC-0097,145.1103,57.85,57.73,Accepted
4540,RCV-0004540,4992,2026-05-18,300,Received,PC-0016,71.0984,99.81,97.0,Accepted
4684,RCV-0004684,5151,2026-05-18,100,Received,RM-0038,471.9768,15.71,16.89,Accepted
4827,RCV-0004827,5310,2026-05-18,100,Received,PC-0006,93.5147,63.25,64.28,Accepted
6414,RCV-0006414,7055,2026-05-18,200,Received,PC-0013,478.373,81.09,87.19,Accepted
6559,RCV-0006559,7214,2026-05-18,300,Received,RM-0034,631.5138,13.39,13.61,Accepted
6703,RCV-0006703,7373,2026-05-18,100,Received,PC-0002,242.9371,53.14,51.19,Accepted
9330,RCV-0009330,10266,2026-05-18,200,Received,RM-0073,188.9435,21.47,20.16,Accepted
9475,RCV-0009475,10425,2026-05-18,200,Received,PC-0052,282.9327,109.52,113.37,Accepted
9619,RCV-0009619,10584,2026-05-18,100,Received,RM-0065,207.2683,13.88,13.61,Accepted
11202,RCV-0011202,12329,2026-05-18,100,Received,RM-0070,438.7767,17.11,17.71,Accepted
11347,RCV-0011347,12488,2026-05-18,300,Received,PC-0048,309.269,102.29,100.28,Accepted
12387,RCV-0012387,13636,2026-05-18,200,Received,RM-0107,507.9276,21.43,22.61,Accepted
1261,RCV-0001261,1385,2026-05-19,200,Received,PC-0082,231.7966,110.31,110.09,Accepted
1406,RCV-0001406,1544,2026-05-19,200,Received,RM-0091,144.9798,36.84,34.89,Accepted
2449,RCV-0002449,2692,2026-05-19,200,Received,RM-0018,485.7123,25.48,25.89,Accepted
4180,RCV-0004180,4596,2026-05-19,200,Received,RM-0138,480.2937,22.25,22.61,Accepted
4324,RCV-0004324,4755,2026-05-19,200,Received,RM-0015,368.2559,24.32,23.43,Accepted
4468,RCV-0004468,4914,2026-05-19,300,Received,RM-0127,73.7841,12.78,13.61,Accepted
6055,RCV-0006055,6659,2026-05-19,100,Received,RM-0135,220.2519,20.93,20.16,Accepted
7098,RCV-0007098,7807,2026-05-19,200,Received,RM-0054,436.6254,28.96,29.98,Accepted
7243,RCV-0007243,7966,2026-05-19,300,Received,PC-0027,161.5101,135.66,133.0,Accepted
8971,RCV-0008971,9870,2026-05-19,100,Received,RM-0051,647.7133,28.07,27.52,Accepted
9114,RCV-0009114,10029,2026-05-19,100,Received,PC-0023,221.8927,128.78,119.91,Accepted
9260,RCV-0009260,10188,2026-05-19,200,Received,RM-0042,73.5286,19.66,20.16,Accepted
11739,RCV-0011739,12922,2026-05-19,300,Received,RM-0090,283.6439,32.3,34.07,Accepted
11885,RCV-0011885,13081,2026-05-19,100,Received,PC-0072,522.3952,77.52,77.37,Accepted
12029,RCV-0012029,13240,2026-05-19,200,Received,RM-0081,141.5387,28.21,26.71,Accepted
1946,RCV-0001946,2137,2026-05-20,300,Received,RM-0114,571.9653,29.42,28.34,Accepted
2091,RCV-0002091,2296,2026-05-20,300,Received,PC-0094,615.3777,44.99,47.91,Accepted
3820,RCV-0003820,4200,2026-05-20,300,Received,RM-0110,185.1124,23.54,25.07,Accepted
3963,RCV-0003963,4359,2026-05-20,300,Received,PC-0090,189.8063,135.33,136.28,Accepted
4108,RCV-0004108,4518,2026-05-20,100,Received,RM-0101,172.6698,18.54,17.71,Accepted
6594,RCV-0006594,7252,2026-05-20,200,Received,PC-0009,227.0195,75.57,74.09,Accepted
6738,RCV-0006738,7411,2026-05-20,300,Received,RM-0031,159.5642,11.99,11.16,Accepted
6881,RCV-0006881,7570,2026-05-20,100,Received,RM-0148,128.1218,30.03,30.8,Accepted
8611,RCV-0008611,9474,2026-05-20,200,Received,RM-0028,484.1053,33.22,34.07,Accepted
8756,RCV-0008756,9633,2026-05-20,200,Received,RM-0144,202.5334,28.32,27.52,Accepted
8900,RCV-0008900,9792,2026-05-20,300,Received,RM-0019,425.3068,24.84,26.71,Accepted
11382,RCV-0011382,12526,2026-05-20,100,Received,RM-0067,584.9434,16.1,15.25,Accepted
11523,RCV-0011523,12685,2026-05-20,300,Received,PC-0043,290.3023,80.3,83.91,Accepted
11667,RCV-0011667,12844,2026-05-20,100,Received,RM-0059,108.1762,34.44,34.07,Accepted
13397,RCV-0013397,14748,2026-05-20,100,Received,PC-0040,290.9697,74.9,74.09,Accepted
13542,RCV-0013542,14907,2026-05-20,300,Received,RM-0055,477.7973,32.8,30.8,Accepted
1442,RCV-0001442,1582,2026-05-21,300,Received,PC-0078,208.8433,91.08,97.0,Accepted
1584,RCV-0001584,1741,2026-05-21,300,Received,RM-0087,347.4182,31.39,31.61,Accepted
1729,RCV-0001729,1900,2026-05-21,200,Received,PC-0068,161.3313,67.3,64.28,Accepted
3460,RCV-0003460,3804,2026-05-21,200,Received,RM-0084,176.0249,30.53,29.16,Accepted
3604,RCV-0003604,3963,2026-05-21,100,Received,PC-0065,186.8925,51.63,54.46,Accepted
6234,RCV-0006234,6856,2026-05-21,100,Received,RM-0131,314.8822,16.47,16.89,Accepted
6522,RCV-0006522,7174,2026-05-21,100,Received,RM-0121,323.0903,31.69,34.07,Accepted
8252,RCV-0008252,9078,2026-05-21,100,Received,RM-0005,411.2557,14.18,15.25,Accepted
9295,RCV-0009295,10226,2026-05-21,100,Received,PC-0019,201.7675,108.0,106.82,Accepted
11022,RCV-0011022,12130,2026-05-21,200,Received,RM-0044,242.4213,22.04,21.8,Accepted
11166,RCV-0011166,12289,2026-05-21,300,Received,PC-0014,435.8337,96.34,90.46,Accepted
11309,RCV-0011309,12448,2026-05-21,200,Received,RM-0036,303.6755,14.73,15.25,Accepted
1081,RCV-0001081,1186,2026-05-22,100,Received,PC-0052,468.8419,118.7,113.37,Accepted
1225,RCV-0001225,1345,2026-05-22,300,Received,RM-0064,438.5344,12.13,12.8,Accepted
1369,RCV-0001369,1504,2026-05-22,300,Received,PC-0040,145.2442,74.24,74.09,Accepted
3998,RCV-0003998,4397,2026-05-22,100,Received,RM-0107,209.41,23.27,22.61,Accepted
4143,RCV-0004143,4556,2026-05-22,100,Received,PC-0087,292.8444,117.61,126.46,Accepted
5874,RCV-0005874,6460,2026-05-22,200,Received,RM-0103,68.4981,17.99,19.34,Accepted
6018,RCV-0006018,6619,2026-05-22,100,Received,PC-0084,400.4847,114.77,116.64,Accepted
6164,RCV-0006164,6778,2026-05-22,300,Received,RM-0092,112.2266,37.07,35.71,Accepted
8647,RCV-0008647,9512,2026-05-22,200,Received,RM-0150,75.8671,32.79,32.43,Accepted
8791,RCV-0008791,9671,2026-05-22,300,Received,RM-0024,102.0985,32.8,30.8,Accepted
8935,RCV-0008935,9830,2026-05-22,200,Received,RM-0140,196.9716,23.43,24.25,Accepted
10661,RCV-0010661,11734,2026-05-22,300,Received,RM-0021,25.1177,27.38,28.34,Accepted
10806,RCV-0010806,11893,2026-05-22,200,Received,RM-0136,162.2443,21.4,20.98,Accepted
13433,RCV-0013433,14786,2026-05-22,100,Received,RM-0061,78.787,37.39,35.71,Accepted
13578,RCV-0013578,14945,2026-05-22,100,Received,PC-0037,558.3625,60.94,64.28,Accepted
719,RCV-0000719,790,2026-05-23,200,Received,PC-0022,31.5564,116.87,116.64,Accepted
863,RCV-0000863,949,2026-05-23,100,Received,RM-0042,320.6988,21.29,20.16,Accepted
1009,RCV-0001009,1108,2026-05-23,100,Received,PC-0012,56.8215,80.3,83.91,Accepted
3495,RCV-0003495,3842,2026-05-23,300,Received,PC-0071,219.2335,68.9,74.09,Accepted
3640,RCV-0003640,4001,2026-05-23,100,Received,RM-0081,238.2032,26.28,26.71,Accepted
3783,RCV-0003783,4160,2026-05-23,300,Received,PC-0061,362.2922,148.25,142.82,Accepted
5513,RCV-0005513,6064,2026-05-23,100,Received,RM-0078,116.804,25.17,24.25,Accepted
5657,RCV-0005657,6223,2026-05-23,100,Received,PC-0058,279.8701,124.89,133.0,Accepted
5801,RCV-0005801,6382,2026-05-23,100,Received,RM-0069,221.1227,16.77,16.89,Accepted
8287,RCV-0008287,9116,2026-05-23,200,Received,RM-0123,169.4731,34.5,35.71,Accepted
8430,RCV-0008430,9275,2026-05-23,300,Received,RM-0001,32.3304,12.22,11.98,Accepted
8574,RCV-0008574,9434,2026-05-23,200,Received,RM-0112,385.6646,28.69,26.71,Accepted
10303,RCV-0010303,11338,2026-05-23,100,Received,PC-0098,658.9347,65.51,61.0,Accepted
10447,RCV-0010447,11497,2026-05-23,200,Received,RM-0108,69.5395,22.84,23.43,Accepted
11489,RCV-0011489,12645,2026-05-23,100,Received,RM-0033,298.0242,13.52,12.8,Accepted
13073,RCV-0013073,14390,2026-05-23,200,Received,RM-0038,332.3719,16.92,16.89,Accepted
13216,RCV-0013216,14549,2026-05-23,100,Received,PC-0007,234.733,71.33,67.55,Accepted
13360,RCV-0013360,14708,2026-05-23,100,Received,RM-0030,147.2127,34.17,35.71,Accepted
360,RCV-0000360,394,2026-05-24,100,Received,RM-0144,292.5042,26.34,27.52,Accepted
504,RCV-0000504,553,2026-05-24,200,Received,RM-0019,263.8094,27.0,26.71,Accepted
1549,RCV-0001549,1701,2026-05-24,300,Received,PC-0037,172.9918,60.36,64.28,Accepted
3134,RCV-0003134,3446,2026-05-24,100,Received,PC-0043,42.0406,87.1,83.91,Accepted
3277,RCV-0003277,3605,2026-05-24,300,Received,RM-0058,766.5025,31.22,33.25,Accepted
3423,RCV-0003423,3764,2026-05-24,300,Received,PC-0033,71.889,50.83,51.19,Accepted
5154,RCV-0005154,5668,2026-05-24,200,Received,RM-0055,67.4534,30.58,30.8,Accepted
6199,RCV-0006199,6816,2026-05-24,200,Received,PC-0080,51.5927,111.21,103.55,Accepted
6342,RCV-0006342,6975,2026-05-24,200,Received,RM-0089,318.9318,32.42,33.25,Accepted
7926,RCV-0007926,8720,2026-05-24,100,Received,RM-0095,281.2527,13.75,12.8,Accepted
8071,RCV-0008071,8879,2026-05-24,100,Received,PC-0077,206.0063,91.39,93.73,Accepted
8215,RCV-0008215,9038,2026-05-24,100,Received,RM-0086,249.6738,31.69,30.8,Accepted
10842,RCV-0010842,11931,2026-05-24,300,Received,RM-0018,467.6659,27.34,25.89,Hold
10986,RCV-0010986,12090,2026-05-24,100,Received,RM-0133,44.0244,17.72,18.52,Accepted
11131,RCV-0011131,12249,2026-05-24,300,Received,RM-0009,947.6535,18.72,18.52,Accepted
12712,RCV-0012712,13994,2026-05-24,300,Received,RM-0015,206.4002,22.42,23.43,Accepted
12856,RCV-0012856,14153,2026-05-24,100,Received,RM-0128,246.4571,14.59,14.43,Accepted
13001,RCV-0013001,14312,2026-05-24,300,Received,RM-0006,463.2601,17.11,16.07,Accepted
899,RCV-0000899,987,2026-05-25,200,Received,PC-0018,564.3004,97.23,103.55,Accepted
1045,RCV-0001045,1146,2026-05-25,100,Received,RM-0039,792.2917,17.59,17.71,Accepted
1190,RCV-0001190,1305,2026-05-25,200,Received,PC-0008,344.7169,74.15,70.82,Accepted
2776,RCV-0002776,3050,2026-05-25,200,Received,PC-0014,76.0803,89.83,90.46,Accepted
2919,RCV-0002919,3209,2026-05-25,100,Received,RM-0036,25.0824,15.97,15.25,Accepted
3065,RCV-0003065,3368,2026-05-25,200,Received,PC-0003,389.1012,51.63,54.46,Accepted
5692,RCV-0005692,6261,2026-05-25,200,Received,RM-0074,489.3968,20.46,20.98,Accepted
5837,RCV-0005837,6420,2026-05-25,300,Received,PC-0053,252.728,120.02,116.64,Accepted
5982,RCV-0005982,6579,2026-05-25,100,Received,RM-0066,75.8764,13.42,14.43,Accepted
7567,RCV-0007567,8324,2026-05-25,100,Received,RM-0071,555.8953,19.06,18.52,Accepted
7713,RCV-0007713,8483,2026-05-25,100,Received,PC-0050,476.3715,99.34,106.82,Accepted
7857,RCV-0007857,8642,2026-05-25,100,Received,RM-0063,347.097,11.79,11.98,Accepted
10482,RCV-0010482,11535,2026-05-25,100,Received,PC-0095,275.2117,51.75,51.19,Accepted
10625,RCV-0010625,11694,2026-05-25,300,Received,RM-0104,424.5584,21.47,20.16,Accepted
10770,RCV-0010770,11853,2026-05-25,200,Received,PC-0085,281.8022,115.83,119.91,Accepted
12351,RCV-0012351,13598,2026-05-25,100,Received,PC-0091,179.1119,148.62,139.55,Accepted
12496,RCV-0012496,13757,2026-05-25,200,Received,RM-0101,258.8472,17.11,17.71,Accepted
12641,RCV-0012641,13916,2026-05-25,100,Received,PC-0082,282.8957,112.29,110.09,Accepted
540,RCV-0000540,591,2026-05-26,100,Received,RM-0140,221.7525,25.39,24.25,Accepted
684,RCV-0000684,750,2026-05-26,200,Received,RM-0016,245.6723,22.99,24.25,Accepted
827,RCV-0000827,909,2026-05-26,300,Received,RM-0129,323.9697,15.28,15.25,Accepted
2414,RCV-0002414,2654,2026-05-26,100,Received,RM-0136,402.0942,19.89,20.98,Accepted
2559,RCV-0002559,2813,2026-05-26,200,Received,RM-0013,442.8832,21.84,21.8,Hold
2704,RCV-0002704,2972,2026-05-26,200,Received,RM-0125,374.1331,12.65,11.98,Accepted
5477,RCV-0005477,6024,2026-05-26,300,Received,PC-0024,162.206,121.22,123.19,Accepted
5621,RCV-0005621,6183,2026-05-26,200,Received,RM-0043,617.032,21.78,20.98,Accepted
7208,RCV-0007208,7928,2026-05-26,300,Received,RM-0048,141.8241,24.67,25.07,Accepted
7352,RCV-0007352,8087,2026-05-26,100,Received,PC-0020,178.5202,114.27,110.09,Accepted
8395,RCV-0008395,9235,2026-05-26,200,Received,RM-0082,146.206,26.58,27.52,Accepted
10122,RCV-0010122,11139,2026-05-26,100,Received,PC-0069,26.2014,65.25,67.55,Accepted
10266,RCV-0010266,11298,2026-05-26,200,Received,RM-0079,651.143,25.57,25.07,Accepted
10410,RCV-0010410,11457,2026-05-26,200,Received,PC-0059,490.8451,146.36,136.28,Accepted
13037,RCV-0013037,14350,2026-05-26,300,Received,RM-0124,654.1671,10.58,11.16,Accepted
13181,RCV-0013181,14509,2026-05-26,100,Received,RM-0003,529.8865,13.64,13.61,Accepted
179,RCV-0000179,195,2026-05-27,100,Received,RM-0112,347.3408,26.76,26.71,Accepted
324,RCV-0000324,354,2026-05-27,300,Received,PC-0091,193.7829,147.36,139.55,Accepted
468,RCV-0000468,513,2026-05-27,100,Received,RM-0102,260.8673,17.72,18.52,Accepted
2055,RCV-0002055,2258,2026-05-27,100,Received,RM-0108,439.4353,24.74,23.43,Accepted
3099,RCV-0003099,3406,2026-05-27,300,Received,RM-0032,1477.499,11.79,11.98,Accepted
4972,RCV-0004972,5469,2026-05-27,300,Received,RM-0029,256.9688,36.22,34.89,Accepted
5118,RCV-0005118,5628,2026-05-27,100,Received,RM-0146,587.6143,27.38,29.16,Accepted
5263,RCV-0005263,5787,2026-05-27,300,Received,RM-0020,434.759,27.33,27.52,Accepted
7748,RCV-0007748,8521,2026-05-27,100,Received,RM-0068,397.8418,15.52,16.07,Accepted
7891,RCV-0007891,8680,2026-05-27,100,Received,PC-0045,318.4368,92.27,90.46,Accepted
8036,RCV-0008036,8839,2026-05-27,100,Received,RM-0060,186.802,37.47,34.89,Accepted
9763,RCV-0009763,10743,2026-05-27,100,Received,PC-0041,225.9198,83.1,77.37,Accepted
10052,RCV-0010052,11061,2026-05-27,200,Received,PC-0031,404.5059,45.93,44.64,Accepted
12532,RCV-0012532,13795,2026-05-27,200,Received,PC-0087,1043.2546,126.71,126.46,Accepted
12677,RCV-0012677,13954,2026-05-27,300,Received,RM-0096,607.6677,14.37,13.61,Accepted
