id,forecast_version,forecast_month,item_id,site_code,customer_id,quantity,unit_price,status
4017,2026-06-SOP,2026-11,ACT-0017,100,CUST-0213,24.96,930.22,Approved
4018,2026-06-SOP,2026-11,ACT-0018,200,,32.24,1572.91,Approved
4019,2026-06-SOP,2026-11,ACT-0019,100,,39.52,1892.53,Approved
4020,2026-06-SOP,2026-11,ACT-0020,200,,46.8,963.38,Approved
4021,2026-06-SOP,2026-11,ACT-0021,100,CUST-0025,54.08,1450.19,Approved
4022,2026-06-SOP,2026-11,ACT-0022,200,,61.36,1414.86,Approved
4023,2026-06-SOP,2026-11,ACT-0023,100,,68.64,3351.06,Approved
4024,2026-06-SOP,2026-11,ACT-0024,200,,75.92,2938.87,Approved
4025,2026-06-SOP,2026-11,ACT-0025,100,CUST-0077,10.4,4173.42,Approved
4026,2026-06-SOP,2026-11,ACT-0026,200,,17.68,2506.29,Approved
4027,2026-06-SOP,2026-11,ACT-0027,100,,24.96,4273.51,Approved
4028,2026-06-SOP,2026-11,ACT-0028,200,,32.24,333.73,Approved
4029,2026-06-SOP,2026-11,ACT-0029,100,CUST-0129,39.52,1318.94,Approved
4030,2026-06-SOP,2026-11,ACT-0030,200,,46.8,643.14,Approved
4031,2026-06-SOP,2026-11,ACT-0031,100,,54.08,3710.38,Approved
4032,2026-06-SOP,2026-11,ACT-0032,200,,61.36,347.28,Approved
4033,2026-06-SOP,2026-11,ACT-0033,100,CUST-0181,68.64,2003.29,Approved
4034,2026-06-SOP,2026-11,ACT-0034,200,,75.92,521.08,Approved
4035,2026-06-SOP,2026-11,ACT-0035,100,,10.4,3068.53,Approved
4036,2026-06-SOP,2026-11,ACT-0036,200,,17.68,296.0,Approved
4037,2026-06-SOP,2026-11,ACT-0037,100,CUST-0233,24.96,5494.71,Approved
4038,2026-06-SOP,2026-11,ACT-0038,200,,32.24,622.01,Approved
4039,2026-06-SOP,2026-11,ACT-0039,100,,39.52,1134.13,Approved
4040,2026-06-SOP,2026-11,ACT-0040,200,,46.8,302.76,Approved
4041,2026-06-SOP,2026-11,ACT-0041,100,CUST-0045,54.08,682.35,Approved
4042,2026-06-SOP,2026-11,ACT-0042,200,,61.36,1005.42,Approved
4043,2026-06-SOP,2026-11,ACT-0043,100,,68.64,713.94,Approved
4044,2026-06-SOP,2026-11,ACT-0044,200,,75.92,277.0,Approved
4045,2026-06-SOP,2026-11,ACT-0045,100,CUST-0097,10.4,458.79,Approved
4046,2026-06-SOP,2026-11,ACT-0046,200,,17.68,811.03,Approved
4047,2026-06-SOP,2026-11,ACT-0047,100,,24.96,1161.02,Approved
4048,2026-06-SOP,2026-11,ACT-0048,200,,32.24,589.86,Approved
4049,2026-06-SOP,2026-11,ACT-0049,100,CUST-0149,39.52,1297.33,Approved
4050,2026-06-SOP,2026-11,ACT-0050,200,,46.8,1523.79,Approved
4051,2026-06-SOP,2026-11,ACT-0051,100,,54.08,6594.64,Approved
4052,2026-06-SOP,2026-11,ACT-0052,200,,61.36,950.81,Approved
4053,2026-06-SOP,2026-11,ACT-0053,100,CUST-0201,68.64,683.13,Approved
4054,2026-06-SOP,2026-11,ACT-0054,200,,75.92,5794.82,Approved
4055,2026-06-SOP,2026-11,ACT-0055,100,,10.4,3284.38,Approved
4056,2026-06-SOP,2026-11,ACT-0056,200,,17.68,966.53,Approved
4057,2026-06-SOP,2026-11,ACT-0057,100,CUST-0013,24.96,3745.03,Approved
4058,2026-06-SOP,2026-11,ACT-0058,200,,32.24,522.61,Approved
4059,2026-06-SOP,2026-11,ACT-0059,100,,39.52,1265.87,Approved
4060,2026-06-SOP,2026-11,ACT-0060,200,,46.8,325.39,Approved
4061,2026-06-SOP,2026-11,AFT-0001,100,CUST-0065,54.08,2613.91,Approved
4062,2026-06-SOP,2026-11,AFT-0002,100,,61.36,2515.69,Approved
4063,2026-06-SOP,2026-11,AFT-0003,300,,68.64,7053.19,Approved
4064,2026-06-SOP,2026-11,AFT-0004,100,,75.92,3062.37,Approved
4065,2026-06-SOP,2026-11,AFT-0005,100,CUST-0117,10.4,3383.96,Approved
4066,2026-06-SOP,2026-11,AFT-0006,300,,17.68,8463.22,Approved
4067,2026-06-SOP,2026-11,AFT-0007,100,,24.96,441.75,Approved
4068,2026-06-SOP,2026-11,AFT-0008,100,,32.24,367.12,Approved
4069,2026-06-SOP,2026-11,AFT-0009,300,CUST-0169,39.52,958.09,Approved
4070,2026-06-SOP,2026-11,AFT-0010,100,,46.8,346.63,Approved
4071,2026-06-SOP,2026-11,AFT-0011,100,,54.08,656.8,Approved
4072,2026-06-SOP,2026-11,AFT-0012,300,,61.36,1455.78,Approved
4073,2026-06-SOP,2026-11,AFT-0013,100,CUST-0221,68.64,4333.25,Approved
4074,2026-06-SOP,2026-11,AFT-0014,100,,75.92,1397.01,Approved
4075,2026-06-SOP,2026-11,AFT-0015,300,,10.4,1703.35,Approved
4076,2026-06-SOP,2026-11,AFT-0016,100,,17.68,2602.48,Approved
4077,2026-06-SOP,2026-11,AFT-0017,100,CUST-0033,24.96,2665.45,Approved
4078,2026-06-SOP,2026-11,AFT-0018,300,,32.24,833.83,Approved
4079,2026-06-SOP,2026-11,AFT-0019,100,,39.52,1115.51,Approved
4080,2026-06-SOP,2026-11,AFT-0020,100,,46.8,1152.62,Approved
4081,2026-06-SOP,2026-11,AFT-0021,300,CUST-0085,54.08,589.88,Approved
4082,2026-06-SOP,2026-11,AFT-0022,100,,61.36,341.47,Approved
4083,2026-06-SOP,2026-11,AFT-0023,100,,68.64,420.28,Approved
4084,2026-06-SOP,2026-11,AFT-0024,300,,75.92,913.31,Approved
4085,2026-06-SOP,2026-11,AFT-0025,100,CUST-0137,10.4,679.8,Approved
4086,2026-06-SOP,2026-11,AFT-0026,100,,17.68,281.97,Approved
4087,2026-06-SOP,2026-11,AFT-0027,300,,24.96,482.44,Approved
4088,2026-06-SOP,2026-11,AFT-0028,100,,32.24,522.03,Approved
4089,2026-06-SOP,2026-11,AFT-0029,100,CUST-0189,39.52,664.14,Approved
4090,2026-06-SOP,2026-11,AFT-0030,300,,46.8,526.18,Approved
4091,2026-06-SOP,2026-11,AFT-0031,100,,54.08,484.64,Approved
4092,2026-06-SOP,2026-11,AFT-0032,100,,61.36,950.13,Approved
4093,2026-06-SOP,2026-11,AFT-0033,300,CUST-0001,68.64,1445.9,Approved
4094,2026-06-SOP,2026-11,AFT-0034,100,,75.92,736.99,Approved
4095,2026-06-SOP,2026-11,AFT-0035,100,,10.4,3421.66,Approved
4096,2026-06-SOP,2026-11,AFT-0036,300,,17.68,1440.35,Approved
4097,2026-06-SOP,2026-11,AFT-0037,100,CUST-0053,24.96,4734.4,Approved
4098,2026-06-SOP,2026-11,AFT-0038,100,,32.24,2124.33,Approved
4099,2026-06-SOP,2026-11,AFT-0039,300,,39.52,12219.16,Approved
4100,2026-06-SOP,2026-11,AFT-0040,100,,46.8,822.39,Approved
4101,2026-06-SOP,2026-11,AFT-0041,100,CUST-0105,54.08,1710.34,Approved
4102,2026-06-SOP,2026-11,AFT-0042,300,,61.36,446.63,Approved
4103,2026-06-SOP,2026-11,AFT-0043,100,,68.64,1063.23,Approved
4104,2026-06-SOP,2026-11,AFT-0044,100,,75.92,1541.8,Approved
4105,2026-06-SOP,2026-11,AFT-0045,300,CUST-0157,10.4,1990.34,Approved
4106,2026-06-SOP,2026-11,AFT-0046,100,,17.68,948.77,Approved
4107,2026-06-SOP,2026-11,AFT-0047,100,,24.96,2719.51,Approved
4108,2026-06-SOP,2026-11,AFT-0048,300,,32.24,3814.99,Approved
4109,2026-06-SOP,2026-11,AFT-0049,100,CUST-0209,39.52,1074.55,Approved
4110,2026-06-SOP,2026-11,AFT-0050,100,,46.8,3744.41,Approved
4111,2026-06-SOP,2026-11,AFT-0051,300,,54.08,2067.42,Approved
4112,2026-06-SOP,2026-11,AFT-0052,100,,61.36,493.16,Approved
4113,2026-06-SOP,2026-11,AFT-0053,100,CUST-0021,68.64,692.84,Approved
4114,2026-06-SOP,2026-11,AFT-0054,300,,75.92,403.93,Approved
4115,2026-06-SOP,2026-11,AFT-0055,100,,10.4,413.81,Approved
4116,2026-06-SOP,2026-11,AFT-0056,100,,17.68,576.28,Approved
4117,2026-06-SOP,2026-11,AFT-0057,300,CUST-0073,24.96,937.29,Approved
4118,2026-06-SOP,2026-11,AFT-0058,100,,32.24,382.45,Approved
4119,2026-06-SOP,2026-11,AFT-0059,100,,39.52,422.02,Approved
4120,2026-06-SOP,2026-11,AFT-0060,300,,46.8,545.47,Approved
4121,2026-06-SOP,2026-11,CTL-0001,300,CUST-0125,54.08,3154.04,Approved
4122,2026-06-SOP,2026-11,CTL-0002,300,,61.36,1616.96,Approved
4123,2026-06-SOP,2026-11,CTL-0003,300,,68.64,2642.0,Approved
4124,2026-06-SOP,2026-11,CTL-0004,300,,75.92,2103.44,Approved
4125,2026-06-SOP,2026-11,CTL-0005,300,CUST-0177,10.4,1638.4,Approved
4126,2026-06-SOP,2026-11,CTL-0006,300,,17.68,2513.14,Approved
4127,2026-06-SOP,2026-11,CTL-0007,300,,24.96,3152.81,Approved
4128,2026-06-SOP,2026-11,CTL-0008,300,,32.24,1030.14,Approved
4129,2026-06-SOP,2026-11,CTL-0009,300,CUST-0229,39.52,2155.31,Approved
4130,2026-06-SOP,2026-11,CTL-0010,300,,46.8,4241.04,Approved
4131,2026-06-SOP,2026-11,CTL-0011,300,,54.08,4313.52,Approved
4132,2026-06-SOP,2026-11,CTL-0012,300,,61.36,6896.43,Approved
4133,2026-06-SOP,2026-11,CTL-0013,300,CUST-0041,68.64,421.31,Approved
4134,2026-06-SOP,2026-11,CTL-0014,300,,75.92,537.61,Approved
4135,2026-06-SOP,2026-11,CTL-0015,300,,10.4,732.35,Approved
4136,2026-06-SOP,2026-11,CTL-0016,300,,17.68,401.54,Approved
4137,2026-06-SOP,2026-11,CTL-0017,300,CUST-0093,24.96,367.57,Approved
4138,2026-06-SOP,2026-11,CTL-0018,300,,32.24,1037.97,Approved
4139,2026-06-SOP,2026-11,CTL-0019,300,,39.52,1552.09,Approved
4140,2026-06-SOP,2026-11,CTL-0020,300,,46.8,1073.61,Approved
4141,2026-06-SOP,2026-11,CTL-0021,300,CUST-0145,54.08,1213.21,Approved
4142,2026-06-SOP,2026-11,CTL-0022,300,,61.36,3000.17,Approved
4143,2026-06-SOP,2026-11,CTL-0023,300,,68.64,1828.13,Approved
4144,2026-06-SOP,2026-11,CTL-0024,300,,75.92,1167.46,Approved
4145,2026-06-SOP,2026-11,CTL-0025,300,CUST-0197,10.4,1879.61,Approved
4146,2026-06-SOP,2026-11,CTL-0026,300,,17.68,1606.72,Approved
4147,2026-06-SOP,2026-11,CTL-0027,300,,24.96,1644.02,Approved
4148,2026-06-SOP,2026-11,CTL-0028,300,,32.24,3370.5,Approved
4149,2026-06-SOP,2026-11,CTL-0029,300,CUST-0009,39.52,1081.35,Approved
4150,2026-06-SOP,2026-11,CTL-0030,300,,46.8,4306.68,Approved
4151,2026-06-SOP,2026-11,CTL-0031,300,,54.08,2916.96,Approved
4152,2026-06-SOP,2026-11,CTL-0032,300,,61.36,2951.41,Approved
4153,2026-06-SOP,2026-11,CTL-0033,300,CUST-0061,68.64,5656.23,Approved
4154,2026-06-SOP,2026-11,CTL-0034,300,,75.92,3041.5,Approved
4155,2026-06-SOP,2026-11,CTL-0035,300,,10.4,4406.64,Approved
4156,2026-06-SOP,2026-11,CTL-0036,300,,17.68,5442.41,Approved
4157,2026-06-SOP,2026-11,CTL-0037,300,CUST-0113,24.96,6369.84,Approved
4158,2026-06-SOP,2026-11,CTL-0038,300,,32.24,2429.78,Approved
4159,2026-06-SOP,2026-11,CTL-0039,300,,39.52,2854.21,Approved
4160,2026-06-SOP,2026-11,CTL-0040,300,,46.8,5682.14,Approved
4161,2026-06-SOP,2026-11,DRV-0001,100,CUST-0165,54.08,1684.36,Approved
4162,2026-06-SOP,2026-11,DRV-0002,200,,61.36,3244.03,Approved
4163,2026-06-SOP,2026-11,DRV-0003,100,,68.64,2854.57,Approved
4164,2026-06-SOP,2026-11,DRV-0004,200,,75.92,1126.84,Approved
4165,2026-06-SOP,2026-11,DRV-0005,100,CUST-0217,10.4,1735.42,Approved
4166,2026-06-SOP,2026-11,DRV-0006,200,,17.68,2693.59,Approved
4167,2026-06-SOP,2026-11,DRV-0007,100,,24.96,2086.0,Approved
4168,2026-06-SOP,2026-11,DRV-0008,200,,32.24,406.36,Approved
4169,2026-06-SOP,2026-11,DRV-0009,100,CUST-0029,39.52,435.44,Approved
4170,2026-06-SOP,2026-11,DRV-0010,200,,46.8,528.14,Approved
4171,2026-06-SOP,2026-11,DRV-0011,100,,54.08,1210.87,Approved
4172,2026-06-SOP,2026-11,DRV-0012,200,,61.36,352.63,Approved
4173,2026-06-SOP,2026-11,DRV-0013,100,CUST-0081,68.64,809.45,Approved
4174,2026-06-SOP,2026-11,DRV-0014,200,,75.92,1502.83,Approved
4175,2026-06-SOP,2026-11,DRV-0015,100,,10.4,1927.7,Approved
4176,2026-06-SOP,2026-11,DRV-0016,200,,17.68,545.44,Approved
4177,2026-06-SOP,2026-11,DRV-0017,100,CUST-0133,24.96,1126.14,Approved
4178,2026-06-SOP,2026-11,DRV-0018,200,,32.24,2159.93,Approved
4179,2026-06-SOP,2026-11,DRV-0019,100,,39.52,2096.4,Approved
4180,2026-06-SOP,2026-11,DRV-0020,200,,46.8,1449.68,Approved
4181,2026-06-SOP,2026-11,DRV-0021,100,CUST-0185,54.08,1578.52,Approved
4182,2026-06-SOP,2026-11,DRV-0022,200,,61.36,6560.95,Approved
4183,2026-06-SOP,2026-11,DRV-0023,100,,68.64,2081.07,Approved
4184,2026-06-SOP,2026-11,DRV-0024,200,,75.92,2355.97,Approved
4185,2026-06-SOP,2026-11,DRV-0025,100,CUST-0237,10.4,3295.38,Approved
4186,2026-06-SOP,2026-11,DRV-0026,200,,17.68,953.4,Approved
4187,2026-06-SOP,2026-11,DRV-0027,100,,24.96,1770.83,Approved
4188,2026-06-SOP,2026-11,DRV-0028,200,,32.24,3628.75,Approved
4189,2026-06-SOP,2026-11,DRV-0029,100,CUST-0049,39.52,2526.8,Approved
4190,2026-06-SOP,2026-11,DRV-0030,200,,46.8,639.6,Approved
4191,2026-06-SOP,2026-11,DRV-0031,100,,54.08,2018.83,Approved
4192,2026-06-SOP,2026-11,DRV-0032,200,,61.36,357.16,Approved
4193,2026-06-SOP,2026-11,DRV-0033,100,CUST-0101,68.64,1678.97,Approved
4194,2026-06-SOP,2026-11,DRV-0034,200,,75.92,642.41,Approved
4195,2026-06-SOP,2026-11,DRV-0035,100,,10.4,1390.95,Approved
4196,2026-06-SOP,2026-11,DRV-0036,200,,17.68,2339.36,Approved
4197,2026-06-SOP,2026-11,DRV-0037,100,CUST-0153,24.96,6384.99,Approved
4198,2026-06-SOP,2026-11,DRV-0038,200,,32.24,788.88,Approved
4199,2026-06-SOP,2026-11,DRV-0039,100,,39.52,566.56,Approved
4200,2026-06-SOP,2026-11,DRV-0040,200,,46.8,326.81,Approved
4201,2026-06-SOP,2026-11,DRV-0041,100,CUST-0205,54.08,411.3,Approved
4202,2026-06-SOP,2026-11,DRV-0042,200,,61.36,630.06,Approved
4203,2026-06-SOP,2026-11,DRV-0043,100,,68.64,908.86,Approved
4204,2026-06-SOP,2026-11,DRV-0044,200,,75.92,312.91,Approved
4205,2026-06-SOP,2026-11,DRV-0045,100,CUST-0017,10.4,549.0,Approved
4206,2026-06-SOP,2026-11,DRV-0046,200,,17.68,1290.18,Approved
4207,2026-06-SOP,2026-11,DRV-0047,100,,24.96,5574.81,Approved
4208,2026-06-SOP,2026-11,DRV-0048,200,,32.24,1387.94,Approved
4209,2026-06-SOP,2026-11,DRV-0049,100,CUST-0069,39.52,1845.83,Approved
4210,2026-06-SOP,2026-11,DRV-0050,200,,46.8,4902.03,Approved
4211,2026-06-SOP,2026-11,DRV-0051,100,,54.08,4518.53,Approved
4212,2026-06-SOP,2026-11,DRV-0052,200,,61.36,1881.35,Approved
4213,2026-06-SOP,2026-11,DRV-0053,100,CUST-0121,68.64,3670.49,Approved
4214,2026-06-SOP,2026-11,DRV-0054,200,,75.92,3565.79,Approved
4215,2026-06-SOP,2026-11,DRV-0055,100,,10.4,8182.45,Approved
4216,2026-06-SOP,2026-11,DRV-0056,200,,17.68,4604.88,Approved
4217,2026-06-SOP,2026-11,DRV-0057,100,CUST-0173,24.96,6047.16,Approved
4218,2026-06-SOP,2026-11,DRV-0058,200,,32.24,2895.26,Approved
4219,2026-06-SOP,2026-11,DRV-0059,100,,39.52,5922.14,Approved
4220,2026-06-SOP,2026-11,DRV-0060,200,,46.8,549.66,Approved
4221,2026-06-SOP,2026-11,SYS-0001,100,CUST-0225,54.08,722.81,Approved
4222,2026-06-SOP,2026-11,SYS-0002,300,,61.36,1854.09,Approved
4223,2026-06-SOP,2026-11,SYS-0003,100,,68.64,1215.35,Approved
4224,2026-06-SOP,2026-11,SYS-0004,300,,75.92,424.8,Approved
4225,2026-06-SOP,2026-11,SYS-0005,100,CUST-0037,10.4,421.74,Approved
4226,2026-06-SOP,2026-11,SYS-0006,300,,17.68,632.78,Approved
4227,2026-06-SOP,2026-11,SYS-0007,100,,24.96,1323.63,Approved
4228,2026-06-SOP,2026-11,SYS-0008,300,,32.24,325.39,Approved
4229,2026-06-SOP,2026-11,SYS-0009,100,CUST-0089,39.52,833.44,Approved
4230,2026-06-SOP,2026-11,SYS-0010,300,,46.8,1565.46,Approved
4231,2026-06-SOP,2026-11,SYS-0011,100,,54.08,1594.53,Approved
4232,2026-06-SOP,2026-11,SYS-0012,300,,61.36,777.71,Approved
4233,2026-06-SOP,2026-11,SYS-0013,100,CUST-0141,68.64,1263.45,Approved
4234,2026-06-SOP,2026-11,SYS-0014,300,,75.92,1245.69,Approved
4235,2026-06-SOP,2026-11,SYS-0015,100,,10.4,8212.78,Approved
4236,2026-06-SOP,2026-11,SYS-0016,300,,17.68,3063.95,Approved
4237,2026-06-SOP,2026-11,SYS-0017,100,CUST-0193,24.96,4415.6,Approved
4238,2026-06-SOP,2026-11,SYS-0018,300,,32.24,986.55,Approved
4239,2026-06-SOP,2026-11,SYS-0019,100,,39.52,2568.76,Approved
4240,2026-06-SOP,2026-11,SYS-0020,300,,46.8,5725.59,Approved
4241,2026-06-SOP,2026-11,SYS-0021,100,CUST-0005,54.08,2846.94,Approved
4242,2026-06-SOP,2026-11,SYS-0022,300,,61.36,7410.76,Approved
4243,2026-06-SOP,2026-11,SYS-0023,100,,68.64,3536.2,Approved
4244,2026-06-SOP,2026-11,SYS-0024,300,,75.92,8836.05,Approved
4245,2026-06-SOP,2026-11,SYS-0025,100,CUST-0057,10.4,818.44,Approved
4246,2026-06-SOP,2026-11,SYS-0026,300,,17.68,2002.44,Approved
4247,2026-06-SOP,2026-11,SYS-0027,100,,24.96,1450.07,Approved
4248,2026-06-SOP,2026-11,SYS-0028,300,,32.24,3107.59,Approved
4249,2026-06-SOP,2026-11,SYS-0029,100,CUST-0109,39.52,1731.96,Approved
4250,2026-06-SOP,2026-11,SYS-0030,300,,46.8,5013.39,Approved
4251,2026-06-SOP,2026-12,ACT-0001,100,CUST-0006,65.52,3393.07,Approved
4252,2026-06-SOP,2026-12,ACT-0002,200,,72.8,577.45,Approved
4253,2026-06-SOP,2026-12,ACT-0003,100,,80.08,2938.68,Approved
4254,2026-06-SOP,2026-12,ACT-0004,200,,14.56,302.85,Approved
4255,2026-06-SOP,2026-12,ACT-0005,100,CUST-0058,21.84,1195.71,Approved
4256,2026-06-SOP,2026-12,ACT-0006,200,,29.12,802.09,Approved
4257,2026-06-SOP,2026-12,ACT-0007,100,,36.4,4323.02,Approved
4258,2026-06-SOP,2026-12,ACT-0008,200,,43.68,325.41,Approved
4259,2026-06-SOP,2026-12,ACT-0009,100,CUST-0110,50.96,527.67,Approved
4260,2026-06-SOP,2026-12,ACT-0010,200,,58.24,3284.37,Approved
4261,2026-06-SOP,2026-12,ACT-0011,100,,65.52,621.76,Approved
4262,2026-06-SOP,2026-12,ACT-0012,200,,72.8,470.39,Approved
4263,2026-06-SOP,2026-12,ACT-0013,100,CUST-0162,80.08,571.98,Approved
4264,2026-06-SOP,2026-12,ACT-0014,200,,14.56,850.75,Approved
4265,2026-06-SOP,2026-12,ACT-0015,100,,21.84,1535.5,Approved
4266,2026-06-SOP,2026-12,ACT-0016,200,,29.12,314.86,Approved
4267,2026-06-SOP,2026-12,ACT-0017,100,CUST-0214,36.4,930.22,Approved
4268,2026-06-SOP,2026-12,ACT-0018,200,,43.68,1572.91,Approved
4269,2026-06-SOP,2026-12,ACT-0019,100,,50.96,1892.53,Approved
4270,2026-06-SOP,2026-12,ACT-0020,200,,58.24,963.38,Approved
4271,2026-06-SOP,2026-12,ACT-0021,100,CUST-0026,65.52,1450.19,Approved
4272,2026-06-SOP,2026-12,ACT-0022,200,,72.8,1414.86,Approved
4273,2026-06-SOP,2026-12,ACT-0023,100,,80.08,3351.06,Approved
4274,2026-06-SOP,2026-12,ACT-0024,200,,14.56,2938.87,Approved
4275,2026-06-SOP,2026-12,ACT-0025,100,CUST-0078,21.84,4173.42,Approved
4276,2026-06-SOP,2026-12,ACT-0026,200,,29.12,2506.29,Approved
4277,2026-06-SOP,2026-12,ACT-0027,100,,36.4,4273.51,Approved
4278,2026-06-SOP,2026-12,ACT-0028,200,,43.68,333.73,Approved
4279,2026-06-SOP,2026-12,ACT-0029,100,CUST-0130,50.96,1318.94,Approved
4280,2026-06-SOP,2026-12,ACT-0030,200,,58.24,643.14,Approved
4281,2026-06-SOP,2026-12,ACT-0031,100,,65.52,3710.38,Approved
4282,2026-06-SOP,2026-12,ACT-0032,200,,72.8,347.28,Approved
4283,2026-06-SOP,2026-12,ACT-0033,100,CUST-0182,80.08,2003.29,Approved
4284,2026-06-SOP,2026-12,ACT-0034,200,,14.56,521.08,Approved
4285,2026-06-SOP,2026-12,ACT-0035,100,,21.84,3068.53,Approved
4286,2026-06-SOP,2026-12,ACT-0036,200,,29.12,296.0,Approved
4287,2026-06-SOP,2026-12,ACT-0037,100,CUST-0234,36.4,5494.71,Approved
4288,2026-06-SOP,2026-12,ACT-0038,200,,43.68,622.01,Approved
4289,2026-06-SOP,2026-12,ACT-0039,100,,50.96,1134.13,Approved
4290,2026-06-SOP,2026-12,ACT-0040,200,,58.24,302.76,Approved
4291,2026-06-SOP,2026-12,ACT-0041,100,CUST-0046,65.52,682.35,Approved
4292,2026-06-SOP,2026-12,ACT-0042,200,,72.8,1005.42,Approved
4293,2026-06-SOP,2026-12,ACT-0043,100,,80.08,713.94,Approved
4294,2026-06-SOP,2026-12,ACT-0044,200,,14.56,277.0,Approved
4295,2026-06-SOP,2026-12,ACT-0045,100,CUST-0098,21.84,458.79,Approved
4296,2026-06-SOP,2026-12,ACT-0046,200,,29.12,811.03,Approved
4297,2026-06-SOP,2026-12,ACT-0047,100,,36.4,1161.02,Approved
4298,2026-06-SOP,2026-12,ACT-0048,200,,43.68,589.86,Approved
4299,2026-06-SOP,2026-12,ACT-0049,100,CUST-0150,50.96,1297.33,Approved
4300,2026-06-SOP,2026-12,ACT-0050,200,,58.24,1523.79,Approved
4301,2026-06-SOP,2026-12,ACT-0051,100,,65.52,6594.64,Approved
4302,2026-06-SOP,2026-12,ACT-0052,200,,72.8,950.81,Approved
4303,2026-06-SOP,2026-12,ACT-0053,100,CUST-0202,80.08,683.13,Approved
4304,2026-06-SOP,2026-12,ACT-0054,200,,14.56,5794.82,Approved
4305,2026-06-SOP,2026-12,ACT-0055,100,,21.84,3284.38,Approved
4306,2026-06-SOP,2026-12,ACT-0056,200,,29.12,966.53,Approved
4307,2026-06-SOP,2026-12,ACT-0057,100,CUST-0014,36.4,3745.03,Approved
4308,2026-06-SOP,2026-12,ACT-0058,200,,43.68,522.61,Approved
4309,2026-06-SOP,2026-12,ACT-0059,100,,50.96,1265.87,Approved
4310,2026-06-SOP,2026-12,ACT-0060,200,,58.24,325.39,Approved
4311,2026-06-SOP,2026-12,AFT-0001,100,CUST-0066,65.52,2613.91,Approved
4312,2026-06-SOP,2026-12,AFT-0002,100,,72.8,2515.69,Approved
4313,2026-06-SOP,2026-12,AFT-0003,300,,80.08,7053.19,Approved
4314,2026-06-SOP,2026-12,AFT-0004,100,,14.56,3062.37,Approved
4315,2026-06-SOP,2026-12,AFT-0005,100,CUST-0118,21.84,3383.96,Approved
4316,2026-06-SOP,2026-12,AFT-0006,300,,29.12,8463.22,Approved
4317,2026-06-SOP,2026-12,AFT-0007,100,,36.4,441.75,Approved
4318,2026-06-SOP,2026-12,AFT-0008,100,,43.68,367.12,Approved
4319,2026-06-SOP,2026-12,AFT-0009,300,CUST-0170,50.96,958.09,Approved
4320,2026-06-SOP,2026-12,AFT-0010,100,,58.24,346.63,Approved
4321,2026-06-SOP,2026-12,AFT-0011,100,,65.52,656.8,Approved
4322,2026-06-SOP,2026-12,AFT-0012,300,,72.8,1455.78,Approved
4323,2026-06-SOP,2026-12,AFT-0013,100,CUST-0222,80.08,4333.25,Approved
4324,2026-06-SOP,2026-12,AFT-0014,100,,14.56,1397.01,Approved
4325,2026-06-SOP,2026-12,AFT-0015,300,,21.84,1703.35,Approved
4326,2026-06-SOP,2026-12,AFT-0016,100,,29.12,2602.48,Approved
4327,2026-06-SOP,2026-12,AFT-0017,100,CUST-0034,36.4,2665.45,Approved
4328,2026-06-SOP,2026-12,AFT-0018,300,,43.68,833.83,Approved
4329,2026-06-SOP,2026-12,AFT-0019,100,,50.96,1115.51,Approved
4330,2026-06-SOP,2026-12,AFT-0020,100,,58.24,1152.62,Approved
4331,2026-06-SOP,2026-12,AFT-0021,300,CUST-0086,65.52,589.88,Approved
4332,2026-06-SOP,2026-12,AFT-0022,100,,72.8,341.47,Approved
4333,2026-06-SOP,2026-12,AFT-0023,100,,80.08,420.28,Approved
4334,2026-06-SOP,2026-12,AFT-0024,300,,14.56,913.31,Approved
4335,2026-06-SOP,2026-12,AFT-0025,100,CUST-0138,21.84,679.8,Approved
4336,2026-06-SOP,2026-12,AFT-0026,100,,29.12,281.97,Approved
4337,2026-06-SOP,2026-12,AFT-0027,300,,36.4,482.44,Approved
4338,2026-06-SOP,2026-12,AFT-0028,100,,43.68,522.03,Approved
4339,2026-06-SOP,2026-12,AFT-0029,100,CUST-0190,50.96,664.14,Approved
4340,2026-06-SOP,2026-12,AFT-0030,300,,58.24,526.18,Approved
4341,2026-06-SOP,2026-12,AFT-0031,100,,65.52,484.64,Approved
4342,2026-06-SOP,2026-12,AFT-0032,100,,72.8,950.13,Approved
4343,2026-06-SOP,2026-12,AFT-0033,300,CUST-0002,80.08,1445.9,Approved
4344,2026-06-SOP,2026-12,AFT-0034,100,,14.56,736.99,Approved
4345,2026-06-SOP,2026-12,AFT-0035,100,,21.84,3421.66,Approved
4346,2026-06-SOP,2026-12,AFT-0036,300,,29.12,1440.35,Approved
4347,2026-06-SOP,2026-12,AFT-0037,100,CUST-0054,36.4,4734.4,Approved
4348,2026-06-SOP,2026-12,AFT-0038,100,,43.68,2124.33,Approved
4349,2026-06-SOP,2026-12,AFT-0039,300,,50.96,12219.16,Approved
4350,2026-06-SOP,2026-12,AFT-0040,100,,58.24,822.39,Approved
4351,2026-06-SOP,2026-12,AFT-0041,100,CUST-0106,65.52,1710.34,Approved
4352,2026-06-SOP,2026-12,AFT-0042,300,,72.8,446.63,Approved
4353,2026-06-SOP,2026-12,AFT-0043,100,,80.08,1063.23,Approved
4354,2026-06-SOP,2026-12,AFT-0044,100,,14.56,1541.8,Approved
4355,2026-06-SOP,2026-12,AFT-0045,300,CUST-0158,21.84,1990.34,Approved
