id,po_number,vendor_id,site_code,order_date,expected_date,buyer_employee_id,status,currency,line_number,item_id,order_quantity,received_quantity,unit_price
11538,PO-011538,VEND-0148,300,2026-06-13,2026-08-02,EMP-0578,Open,USD,10,RM-0039,312.5582,0.0,18.38
12847,PO-012847,VEND-0106,100,2026-06-24,2026-08-02,EMP-0567,Open,USD,10,RM-0105,350.1442,0.0,21.78
594,PO-000594,VEND-0046,100,2026-06-13,2026-08-03,EMP-0614,Open,USD,10,PC-0045,318.4368,0.0,97.15
1903,PO-001903,VEND-0029,300,2026-06-24,2026-08-03,EMP-0603,Open,USD,10,RM-0016,442.2124,0.0,26.04
4559,PO-004559,VEND-0070,100,2026-06-08,2026-08-03,EMP-0619,Open,USD,10,RM-0033,298.0242,0.0,12.25
5868,PO-005868,VEND-0169,300,2026-06-19,2026-08-03,EMP-0608,Open,USD,10,RM-0096,607.6677,0.0,13.02
7177,PO-007177,VEND-0146,100,2026-06-30,2026-08-03,EMP-0597,Open,USD,10,PC-0025,247.3241,0.0,121.02
8524,PO-008524,VEND-0082,200,2026-06-03,2026-08-03,EMP-0564,Open,USD,10,RM-0117,289.5036,0.0,30.58
9833,PO-009833,VEND-0046,200,2026-06-14,2026-08-03,EMP-0613,Open,USD,10,PC-0045,94.8412,0.0,89.83
11142,PO-011142,VEND-0042,100,2026-06-25,2026-08-03,EMP-0602,Open,USD,10,RM-0017,391.619,0.0,24.89
13798,PO-013798,VEND-0070,200,2026-06-09,2026-08-03,EMP-0618,Open,USD,10,RM-0033,702.6288,0.0,13.17
198,PO-000198,VEND-0029,100,2026-06-25,2026-08-04,EMP-0578,Open,USD,10,PC-0016,340.4122,0.0,99.81
2854,PO-002854,VEND-0135,100,2026-06-09,2026-08-04,EMP-0594,Open,USD,10,PC-0038,257.1433,0.0,71.94
4163,PO-004163,VEND-0118,300,2026-06-20,2026-08-04,EMP-0583,Open,USD,10,RM-0009,947.6535,0.0,19.72
6819,PO-006819,VEND-0159,300,2026-06-04,2026-08-04,EMP-0599,Open,USD,10,RM-0026,766.5467,0.0,30.74
8128,PO-008128,VEND-0091,100,2026-06-15,2026-08-04,EMP-0588,Open,USD,10,RM-0090,722.7212,0.0,32.3
9437,PO-009437,VEND-0029,200,2026-06-26,2026-08-04,EMP-0577,Open,USD,10,PC-0016,289.1289,0.0,91.96
12093,PO-012093,VEND-0135,200,2026-06-10,2026-08-04,EMP-0593,Open,USD,10,PC-0038,101.8795,0.0,66.47
13402,PO-013402,VEND-0131,100,2026-06-21,2026-08-04,EMP-0582,Open,USD,10,RM-0010,722.3533,0.0,19.03
1149,PO-001149,VEND-0167,200,2026-06-10,2026-08-05,EMP-0569,Open,USD,10,RM-0082,146.206,0.0,28.07
2458,PO-002458,VEND-0105,300,2026-06-21,2026-08-05,EMP-0618,Open,USD,10,PC-0008,170.047,0.0,72.24
5114,PO-005114,VEND-0018,100,2026-06-05,2026-08-05,EMP-0574,Open,USD,10,PC-0029,200.7136,0.0,147.36
6423,PO-006423,VEND-0040,100,2026-06-16,2026-08-05,EMP-0563,Open,USD,10,RM-0003,529.8865,0.0,14.37
7732,PO-007732,VEND-0139,200,2026-06-27,2026-08-05,EMP-0612,Open,USD,10,RM-0066,713.268,0.0,15.24
10388,PO-010388,VEND-0167,300,2026-06-11,2026-08-05,EMP-0568,Open,USD,10,RM-0082,212.8347,0.0,25.84
11697,PO-011697,VEND-0118,100,2026-06-22,2026-08-05,EMP-0617,Open,USD,10,PC-0009,273.7997,0.0,69.57
14353,PO-014353,VEND-0031,100,2026-06-06,2026-08-05,EMP-0573,Open,USD,10,PC-0030,365.7906,0.0,139.25
753,PO-000753,VEND-0061,100,2026-06-22,2026-08-06,EMP-0593,Open,USD,10,RM-0060,186.802,0.0,34.02
3409,PO-003409,VEND-0089,100,2026-06-06,2026-08-06,EMP-0609,Open,USD,10,RM-0076,332.8573,0.0,22.86
4718,PO-004718,VEND-0138,300,2026-06-17,2026-08-06,EMP-0598,Open,USD,10,RM-0149,148.4109,0.0,31.96
6027,PO-006027,VEND-0115,200,2026-06-28,2026-08-06,EMP-0587,Open,USD,10,PC-0078,187.3751,0.0,98.07
8683,PO-008683,VEND-0169,200,2026-06-12,2026-08-06,EMP-0603,Open,USD,10,PC-0096,96.7014,0.0,57.02
9992,PO-009992,VEND-0061,200,2026-06-23,2026-08-06,EMP-0592,Open,USD,10,RM-0060,265.5478,0.0,36.53
12648,PO-012648,VEND-0089,200,2026-06-07,2026-08-06,EMP-0608,Open,USD,10,RM-0076,122.5279,0.0,21.03
13957,PO-013957,VEND-0151,100,2026-06-18,2026-08-06,EMP-0597,Open,USD,10,RM-0150,325.9986,0.0,30.16
1704,PO-001704,VEND-0078,100,2026-06-07,2026-08-07,EMP-0584,Open,USD,10,PC-0089,519.5689,0.0,128.48
3013,PO-003013,VEND-0150,300,2026-06-18,2026-08-07,EMP-0573,Open,USD,10,RM-0053,274.7644,0.0,28.17
4322,PO-004322,VEND-0147,200,2026-06-29,2026-08-07,EMP-0562,Open,USD,10,RM-0122,316.2248,0.0,33.7
6978,PO-006978,VEND-0047,300,2026-06-13,2026-08-07,EMP-0578,Open,USD,10,RM-0142,443.2546,0.0,25.94
8287,PO-008287,VEND-0024,100,2026-06-24,2026-08-07,EMP-0567,Open,USD,10,PC-0071,399.9775,0.0,74.24
10943,PO-010943,VEND-0078,200,2026-06-08,2026-08-07,EMP-0583,Open,USD,10,PC-0089,255.5024,0.0,138.05
12252,PO-012252,VEND-0163,100,2026-06-19,2026-08-07,EMP-0572,Open,USD,10,RM-0054,872.4878,0.0,31.12
13561,PO-013561,VEND-0160,100,2026-06-30,2026-08-07,EMP-0561,Open,USD,10,RM-0123,463.2093,0.0,37.07
1308,PO-001308,VEND-0100,200,2026-06-19,2026-08-08,EMP-0608,Open,USD,10,PC-0063,139.6938,0.0,51.46
2617,PO-002617,VEND-0044,100,2026-06-30,2026-08-08,EMP-0597,Open,USD,10,RM-0031,532.9517,0.0,11.99
5273,PO-005273,VEND-0059,300,2026-06-14,2026-08-08,EMP-0613,Open,USD,10,RM-0046,459.5762,0.0,22.42
6582,PO-006582,VEND-0030,300,2026-06-25,2026-08-08,EMP-0602,Open,USD,10,RM-0113,149.8283,0.0,26.34
9238,PO-009238,VEND-0123,300,2026-06-09,2026-08-08,EMP-0618,Open,USD,10,RM-0134,394.883,0.0,19.2
10547,PO-010547,VEND-0100,300,2026-06-20,2026-08-08,EMP-0607,Open,USD,10,PC-0063,211.5921,0.0,47.57
14512,PO-014512,VEND-0072,100,2026-06-15,2026-08-08,EMP-0612,Open,USD,10,RM-0047,305.0683,0.0,24.95
3568,PO-003568,VEND-0176,300,2026-06-15,2026-08-09,EMP-0588,Open,USD,10,PC-0055,150.0845,0.0,131.2
4877,PO-004877,VEND-0133,100,2026-06-26,2026-08-09,EMP-0577,Open,USD,10,RM-0024,440.25,0.0,32.8
7533,PO-007533,VEND-0161,300,2026-06-10,2026-08-09,EMP-0593,Open,USD,10,RM-0040,803.8461,0.0,17.56
8842,PO-008842,VEND-0119,300,2026-06-21,2026-08-09,EMP-0582,Open,USD,10,RM-0106,349.4156,0.0,20.67
12807,PO-012807,VEND-0009,100,2026-06-16,2026-08-09,EMP-0587,Open,USD,10,PC-0056,586.9088,0.0,124.44
14116,PO-014116,VEND-0133,200,2026-06-27,2026-08-09,EMP-0576,Open,USD,10,RM-0024,103.0032,0.0,30.31
1863,PO-001863,VEND-0015,300,2026-06-16,2026-08-10,EMP-0563,Open,USD,10,RM-0098,241.918,0.0,15.56
3172,PO-003172,VEND-0159,200,2026-06-27,2026-08-10,EMP-0612,Open,USD,10,PC-0026,360.3781,0.0,132.32
5828,PO-005828,VEND-0072,300,2026-06-11,2026-08-10,EMP-0568,Open,USD,10,PC-0047,417.5528,0.0,102.43
7137,PO-007137,VEND-0055,100,2026-06-22,2026-08-10,EMP-0617,Open,USD,10,RM-0018,767.1449,0.0,27.34
11102,PO-011102,VEND-0028,100,2026-06-17,2026-08-10,EMP-0562,Open,USD,10,RM-0099,426.5039,0.0,15.09
12411,PO-012411,VEND-0172,100,2026-06-28,2026-08-10,EMP-0611,Open,USD,10,PC-0027,498.9002,0.0,124.89
158,PO-000158,VEND-0131,300,2026-06-17,2026-08-11,EMP-0598,Open,USD,10,RM-0010,168.4085,0.0,18.86
1467,PO-001467,VEND-0050,300,2026-06-28,2026-08-11,EMP-0587,Open,USD,10,RM-0073,397.3136,0.0,19.66
4123,PO-004123,VEND-0104,100,2026-06-12,2026-08-11,EMP-0603,Open,USD,10,RM-0091,46.4985,0.0,35.27
5432,PO-005432,VEND-0042,200,2026-06-23,2026-08-11,EMP-0592,Open,USD,10,PC-0017,277.3005,0.0,101.38
9397,PO-009397,VEND-0144,100,2026-06-18,2026-08-11,EMP-0597,Open,USD,10,RM-0011,429.8981,0.0,21.11
10706,PO-010706,VEND-0063,100,2026-06-29,2026-08-11,EMP-0586,Open,USD,10,RM-0074,644.8966,0.0,21.97
13362,PO-013362,VEND-0104,200,2026-06-13,2026-08-11,EMP-0602,Open,USD,10,RM-0091,144.9798,0.0,32.45
14671,PO-014671,VEND-0055,200,2026-06-24,2026-08-11,EMP-0591,Open,USD,10,PC-0018,564.3004,0.0,96.3
2418,PO-002418,VEND-0053,200,2026-06-13,2026-08-12,EMP-0578,Open,USD,10,RM-0004,478.7839,0.0,13.94
3727,PO-003727,VEND-0152,200,2026-06-24,2026-08-12,EMP-0567,Open,USD,10,RM-0067,522.3713,0.0,14.73
7692,PO-007692,VEND-0131,100,2026-06-19,2026-08-12,EMP-0572,Open,USD,10,PC-0010,225.1026,0.0,77.52
9001,PO-009001,VEND-0039,300,2026-06-30,2026-08-12,EMP-0561,Open,USD,10,PC-0086,669.2136,0.0,123.44
11657,PO-011657,VEND-0053,300,2026-06-14,2026-08-12,EMP-0577,Open,USD,10,RM-0004,894.6533,0.0,14.98
12966,PO-012966,VEND-0152,300,2026-06-25,2026-08-12,EMP-0566,Open,USD,10,RM-0067,184.3143,0.0,15.83
713,PO-000713,VEND-0151,300,2026-06-14,2026-08-13,EMP-0613,Open,USD,10,RM-0150,138.9378,0.0,34.83
2022,PO-002022,VEND-0128,200,2026-06-25,2026-08-13,EMP-0602,Open,USD,10,PC-0079,151.3294,0.0,107.7
5987,PO-005987,VEND-0074,200,2026-06-20,2026-08-13,EMP-0607,Open,USD,10,RM-0061,305.5312,0.0,34.17
9952,PO-009952,VEND-0014,100,2026-06-15,2026-08-13,EMP-0612,Open,USD,10,PC-0001,311.1291,0.0,47.57
11261,PO-011261,VEND-0141,100,2026-06-26,2026-08-13,EMP-0601,Open,USD,10,PC-0080,296.5087,0.0,102.83
317,PO-000317,VEND-0160,300,2026-06-26,2026-08-14,EMP-0577,Open,USD,10,RM-0123,144.7876,0.0,36.75
4282,PO-004282,VEND-0037,200,2026-06-21,2026-08-14,EMP-0582,Open,USD,10,PC-0072,207.5174,0.0,82.4
8247,PO-008247,VEND-0176,100,2026-06-16,2026-08-14,EMP-0587,Open,USD,10,RM-0055,55.0222,0.0,29.2
9556,PO-009556,VEND-0173,100,2026-06-27,2026-08-14,EMP-0576,Open,USD,10,RM-0124,260.3893,0.0,10.58
13521,PO-013521,VEND-0050,100,2026-06-22,2026-08-14,EMP-0581,Open,USD,10,PC-0073,588.7639,0.0,79.35
2577,PO-002577,VEND-0056,200,2026-06-22,2026-08-15,EMP-0617,Open,USD,10,RM-0115,827.2848,0.0,29.74
6542,PO-006542,VEND-0113,300,2026-06-17,2026-08-15,EMP-0562,Open,USD,10,PC-0064,172.799,0.0,54.06
7851,PO-007851,VEND-0057,200,2026-06-28,2026-08-15,EMP-0611,Open,USD,10,RM-0032,508.733,0.0,12.65
11816,PO-011816,VEND-0069,100,2026-06-23,2026-08-15,EMP-0616,Open,USD,10,RM-0116,167.3566,0.0,28.15
872,PO-000872,VEND-0146,100,2026-06-23,2026-08-16,EMP-0592,Open,USD,10,RM-0025,376.9929,0.0,30.82
4837,PO-004837,VEND-0132,300,2026-06-18,2026-08-16,EMP-0597,Open,USD,10,RM-0107,143.1404,0.0,22.86
6146,PO-006146,VEND-0122,200,2026-06-29,2026-08-16,EMP-0586,Open,USD,10,PC-0037,144.9076,0.0,64.99
10111,PO-010111,VEND-0146,300,2026-06-24,2026-08-16,EMP-0591,Open,USD,10,RM-0025,98.3603,0.0,33.1
14076,PO-014076,VEND-0145,100,2026-06-19,2026-08-16,EMP-0596,Open,USD,10,RM-0108,439.4353,0.0,21.79
3132,PO-003132,VEND-0068,100,2026-06-19,2026-08-17,EMP-0572,Open,USD,10,RM-0019,214.193,0.0,25.8
4441,PO-004441,VEND-0154,300,2026-06-30,2026-08-17,EMP-0561,Open,USD,10,RM-0081,300.8737,0.0,25.8
8406,PO-008406,VEND-0005,200,2026-06-25,2026-08-17,EMP-0566,Open,USD,10,PC-0028,265.7926,0.0,136.55
12371,PO-012371,VEND-0068,200,2026-06-20,2026-08-17,EMP-0571,Open,USD,10,RM-0019,263.8094,0.0,27.72
1427,PO-001427,VEND-0068,200,2026-06-20,2026-08-18,EMP-0607,Open,USD,10,PC-0019,99.5926,0.0,114.72
6701,PO-006701,VEND-0076,100,2026-06-26,2026-08-18,EMP-0601,Open,USD,10,RM-0075,481.6373,0.0,20.86
10666,PO-010666,VEND-0068,300,2026-06-21,2026-08-18,EMP-0606,Open,USD,10,PC-0019,432.4263,0.0,106.07
4996,PO-004996,VEND-0052,300,2026-06-27,2026-08-19,EMP-0576,Open,USD,10,PC-0087,258.0633,0.0,134.68
8961,PO-008961,VEND-0165,300,2026-06-22,2026-08-19,EMP-0581,Open,USD,10,RM-0068,836.372,0.0,15.23
14235,PO-014235,VEND-0016,100,2026-06-28,2026-08-19,EMP-0575,Open,USD,10,PC-0088,598.3132,0.0,127.65
3291,PO-003291,VEND-0110,200,2026-06-28,2026-08-20,EMP-0611,Open,USD,10,RM-0133,255.3326,0.0,18.89
7256,PO-007256,VEND-0154,200,2026-06-23,2026-08-20,EMP-0616,Open,USD,10,PC-0081,211.819,0.0,112.8
12530,PO-012530,VEND-0171,300,2026-06-29,2026-08-20,EMP-0610,Open,USD,10,RM-0133,156.1591,0.0,17.39
1586,PO-001586,VEND-0148,300,2026-06-29,2026-08-21,EMP-0586,Open,USD,10,RM-0039,312.5582,0.0,17.27
5551,PO-005551,VEND-0006,100,2026-06-24,2026-08-21,EMP-0591,Open,USD,10,RM-0125,80.5641,0.0,12.11
10825,PO-010825,VEND-0146,100,2026-06-30,2026-08-21,EMP-0585,Open,USD,10,RM-0040,367.2486,0.0,19.39
14790,PO-014790,VEND-0031,200,2026-06-25,2026-08-21,EMP-0590,Open,USD,10,RM-0125,374.1331,0.0,11.14
3846,PO-003846,VEND-0070,200,2026-06-25,2026-08-22,EMP-0566,Open,USD,10,RM-0033,702.6288,0.0,12.36
13085,PO-013085,VEND-0006,300,2026-06-26,2026-08-22,EMP-0565,Open,USD,10,RM-0033,225.0211,0.0,13.29
2141,PO-002141,VEND-0135,200,2026-06-26,2026-08-23,EMP-0601,Open,USD,10,PC-0038,101.8795,0.0,72.55
11380,PO-011380,VEND-0161,300,2026-06-27,2026-08-23,EMP-0600,Open,USD,10,PC-0038,484.2462,0.0,67.08
436,PO-000436,VEND-0167,300,2026-06-27,2026-08-24,EMP-0576,Open,USD,10,RM-0082,212.8347,0.0,28.32
9675,PO-009675,VEND-0136,200,2026-06-28,2026-08-24,EMP-0575,Open,USD,10,RM-0083,453.5331,0.0,26.87
7970,PO-007970,VEND-0111,300,2026-06-29,2026-08-25,EMP-0610,Open,USD,10,PC-0096,336.6097,0.0,57.51
6265,PO-006265,VEND-0086,100,2026-06-30,2026-08-26,EMP-0585,Open,USD,10,RM-0143,79.331,0.0,27.0
14354,PO-014354,VEND-0085,300,2026-06-29,2026-08-29,EMP-0574,Open,USD,10,PC-0048,309.269,0.0,98.68
12649,PO-012649,VEND-0104,300,2026-06-30,2026-08-30,EMP-0609,Open,USD,10,RM-0091,325.2771,0.0,32.76
